,A,B,C,D
2000-11-10,-0.6909433642376501,0.13364943629441536,-0.38367833496573295,0.924701409072706
2000-11-11,0.49665654595899705,1.688734755559457,-0.8720371752243269,0.14810351414371165
2000-11-12,-0.23214945243785154,1.3753547091946718,-0.33383648528791793,-0.4159961053242854
2000-11-13,0.42858126694203963,0.9817990989571818,0.3915607908844134,-1.2527993374750446
2000-11-14,-0.23593159909797012,-0.1806444686374409,0.19322351507448451,0.9255794842378225
2000-11-15,-0.5066604440142382,-1.4715635579211641,2.224552597340839,0.35878761616482374
2000-11-16,1.2396874826488076,1.1539902419022343,-0.028545860232372492,1.383541444125723
2000-11-17,-0.6699313647849573,-0.5289166753750988,0.5882575915609574,0.6060385316370227
2000-11-18,0.06449941474424466,-0.6441629230640137,0.23621134632762872,-0.9550833653769784
2000-11-19,-0.0055800831819244195,0.7169621774122237,-0.6211191486637616,1.6469786485535345
2000-11-20,0.9574342650250608,0.8189290902750181,-0.10406146948812685,-0.7555811119064023
2000-11-21,0.3130350880902466,-0.6586401581719417,-0.03578484399969689,0.8791285878940753
2000-11-22,-0.2549374039764676,0.20971539150206042,-0.2434549823158354,0.5251166952467878
2000-11-23,-0.13308237146286503,-1.099775627912693,-0.23183737207233374,0.6349276003208862
2000-11-24,1.4257705488986279,-0.37334382063693583,0.744377722734552,-1.4990460765019786
2000-11-25,1.434766454598986,0.1544667651394336,1.4657832736332732,0.4932360689693419
2000-11-26,-0.7420912122727756,-0.5351409680682521,0.6832693630117406,-0.714989906722029
2000-11-27,-0.8467628822911012,-1.3204742442369217,-0.7182243760707661,0.4716230337881467
2000-11-28,0.5809036583075673,-0.6126482983740578,0.003075061605356629,0.3423457990841794
2000-11-29,-0.475830093949218,0.46324621496066104,-0.4324958951737671,-0.1676015774816206
2000-11-30,1.510417052409828,-0.5402837488008877,-0.6852004584626116,-2.0837347991782744
2000-12-01,0.9696537259491774,1.5893348345530793,0.6873775341460765,1.103096487962777
2000-12-02,1.7467522750303424,0.2754663888368217,-0.20440188310557067,1.0365471305469185
2000-12-03,0.32450708216736623,-1.3515994827168316,0.5892268832854348,0.07482545173476457
2000-12-04,1.4001024913907547,-0.7876077006577535,0.029155806587115595,-1.0899802433110857
2000-12-05,-1.5634427442101757,-1.149412834099754,-1.230552628009757,-0.33605625938071854
2000-12-06,-0.7342726996252766,-0.2844028189881111,1.380607707683562,-5.133460451848255e-05
2000-12-07,1.6779091381448243,-0.5736517362912993,-1.0848855161927766,-0.2123389318269171
2000-12-08,-0.5569105752326543,1.2644708506108757,0.28601208337779854,-0.6522930617568714
2000-12-09,0.27418570532540004,1.2168636584435153,-0.8402456324898311,-0.005521514866277234
2000-12-10,-1.3837068591304158,0.7713442393904666,1.840095260217533,1.3119036621514513
2000-12-11,1.7050946462719758,1.3603744370407609,-0.946247410275392,-1.4689205765625302
2000-12-12,0.5567124223997042,0.5622432687800526,1.2552134125115364,-0.9712563702043236
2000-12-13,1.5542614234519412,-1.0111872630850411,-0.5523744848440968,-0.71236328071265
2000-12-14,-1.13812059919375,-0.17547135931614158,0.8172603288038608,-1.0891261143324642
2000-12-15,-0.9803522859113322,0.8877690532423684,0.6321404312482969,-0.3293452356320244
2000-12-16,2.5036493311053523,-0.5097696551545081,-0.17968988044322298,1.4647102023205616
2000-12-17,-0.01523357174154873,0.9399591910237259,-0.34958299558640044,1.2727418971317461
2000-12-18,1.0385561830639891,0.32240504302729556,0.5094695607588161,1.6486043745649475
2000-12-19,0.14698161468057877,1.1533710214609638,-2.0339174821111716,-0.773197930768428
2000-12-20,-0.5450541905110061,-0.8604933502979571,0.24990019036217218,-0.516646944067689
2000-12-21,0.06086714509859824,-1.6475808168715116,-0.4861374061862276,-0.4288034759031962
2000-12-22,1.394256369060112,-2.0031727979523155,-1.4017679414789965,-2.8330576321422853
2000-12-23,0.334600411385278,-1.426916762574503,-0.10738641587735408,-0.4284777954959875
2000-12-24,1.3551457656774728,-0.5917518492528315,-1.7192167986573432,0.27963282190460387
2000-12-25,0.33716888566569075,0.5986756763330435,0.41489623824994215,-0.13312200828915857
2000-12-26,0.589819986204644,0.7865342293102009,0.3434518115926727,0.4673437964680024
2000-12-27,1.1081239608044777,2.040561282490578,-0.49283700496269944,-1.398905922777746
2000-12-28,-1.0630349828330667,1.297568525823893,1.358975904924194,-0.21166024323547536
2000-12-29,-0.6724059565973582,0.5633136688855571,2.164586526656259,1.1249844059916851
2000-12-30,-0.3833118559598786,-0.48553063429097504,-0.9924089750514646,0.22559578675276395
2000-12-31,0.020587328218616557,-0.27623684102186197,0.8313719474477427,0.17940173006924767
2001-01-01,-0.29318892953380404,-1.441958015559099,-0.2527006988292895,-0.4185242801381857
2001-01-02,-0.48325236207448485,-1.19333774529366,-1.0509107607290447,-0.7332831371928011
2001-01-03,0.7570748112982334,0.9444829358628625,-0.5291999754199991,-1.117104944275744
2001-01-04,-0.16605998357262985,1.6967254249498482,0.18845797387342306,-1.4442471169918782
2001-01-05,-0.6490363286347054,-0.5760221199529162,-0.804296889075671,1.285338189525483
2001-01-06,-0.45726023456710235,0.6346731021395797,1.58702327167925,1.478004915504616
2001-01-07,-0.6976171559242459,-0.6652921245806848,-1.3728666736581552,-0.9907400292975779
2001-01-08,-0.3491248383922324,1.1265316444612434,-0.6842080371225087,0.9144660994731022
2001-01-09,0.2607676962026514,0.12890682330969166,0.389911651853729,-0.6007019340109994
2001-01-10,-1.0324604806743276,-0.02532204014919911,0.46184556801779497,-1.0740211530287191
2001-01-11,-1.023437570228276,0.2973358101382263,-1.5538468752407624,1.4301142308963242
2001-01-12,0.8597858292437679,1.2180383766363567,1.3609012126218507,1.5434546078260174
2001-01-13,-0.007988324027759444,-0.20571181373806935,-0.49391867898716013,-0.007504948332378806
2001-01-14,-0.07588417650537767,0.37830753143354845,0.3519345453974345,-0.5898356481074156
2001-01-15,0.9154011639891764,0.45446052004304854,-0.23308230498128485,-1.919350856301424
2001-01-16,-0.6987723128590791,0.5502446343995719,0.2585757903109176,-0.26718180515300766
2001-01-17,-0.5666174193524448,0.34290445788925444,0.15866262953946217,-1.4890021395785569
2001-01-18,0.15877358650923407,0.3700443746220128,0.48690689726167175,-1.36285481634604
2001-01-19,0.6064745389706367,0.6411673836577305,-1.1367473300120536,-0.4932119244388867
2001-01-20,-0.13577769732793055,-1.3111960219724172,0.03204972958053036,-2.372730282987837
2001-01-21,-1.084864877630133,0.09024360282248287,0.833419753838917,0.15519497723331174
2001-01-22,-1.0229954223100757,0.3421471881217915,0.0648360607992537,1.7172709291238808
2001-01-23,0.46547621792763716,0.6987523393160452,0.14609260363706417,2.703506885041412
2001-01-24,-1.4134632148720203,-0.2385591481643696,0.6222280019685136,1.5215613419169265
2001-01-25,0.12624389238416112,0.9363348903260283,-2.0899512043217596,0.9023956378810486
2001-01-26,-0.40642158603155154,-1.2520240656116866,-2.231472372539343,-1.0562306576390081
2001-01-27,0.7451280244562971,0.9095263233230548,-0.339974963096653,-1.3014794461232897
2001-01-28,-1.1544673369782876,-0.7668397698280449,1.5641389852218228,-0.30010775857533395
2001-01-29,-0.16599117293975357,-1.3383855674636993,0.324570861939377,-1.205134197959037
2001-01-30,0.284758352877249,-1.808608654867948,-0.2247154276224564,-0.4860747760173857
2001-01-31,-0.47742165995945995,0.22935316916206855,0.763461537610248,-0.44170438753924657
2001-02-01,-0.5210268586622872,-2.4732539934224365,-0.9521992258145748,0.7739978165003571
2001-02-02,0.19454723684670944,1.1694840699839975,-0.5051485819942052,-0.7789921874156116
2001-02-03,0.7850930686888765,0.6915553595860336,0.1044905446270001,2.1752672400899398
2001-02-04,-0.2789842762554274,-0.05024244051134371,-0.24960227806279958,0.19263934590166015
2001-02-05,-1.4916908228335748,-0.004509004597473401,-0.5670492546510296,0.6394064893270722
2001-02-06,0.9810944658623499,0.22431982699119618,0.8650357686707401,0.9098834630583771
2001-02-07,-0.673378791217383,0.8172924362534147,-1.343611533014568,1.7447421778420285
2001-02-08,-0.6238410375476805,-1.4746592171869717,-0.9621182847059067,0.9709984459846289
2001-02-09,0.499380168707637,0.19447203643022357,0.31071779537851835,-0.10375514211154568
2001-02-10,-0.7418472740887773,0.027569655709970033,0.5042370933801972,-1.2789856605887178
2001-02-11,-2.1587054396608596,-1.3419449539715296,-0.3101098544922046,2.399341390031597
2001-02-12,0.29486836820269635,-0.9748673610808817,2.031899402459005,-0.6889200156895814
2001-02-13,0.6740413798087806,-0.6230703242099209,-0.905767725566575,-1.9938862902941816
2001-02-14,-0.7882337306320667,-0.5388121335185205,-0.5073640986770288,-0.06619925469314815
2001-02-15,-0.36743983969150457,0.7665735555122438,-0.3791912579356212,0.7768169364404663
2001-02-16,-1.2212708707011508,-0.024123274069940807,-1.9107533477189933,-0.9869528266166513
2001-02-17,0.7368444536737467,0.5466737846816054,-2.042659396182339,0.3683730701649569
2001-02-18,-1.4201672717446607,-0.9854092565288408,0.44708235560152626,0.23865801573623316
2001-02-19,0.3707863583983866,1.1845921224704496,-1.284171502015373,-1.0124061850328108
2001-02-20,0.5895739181306995,-0.11472247235864971,1.5958338964675527,0.3565535079787866
2001-02-21,-0.023412326039357226,1.715339294355477,1.0750197066686953,1.2426924507309243
2001-02-22,0.33397865931389875,-0.6790417072505291,-0.764776898501031,0.24619125822275573
2001-02-23,2.257689729668676,0.2725328275284953,0.2318564517309777,-0.41247540679584577
2001-02-24,1.0662831657232257,2.962555149588846,-0.6077191734433035,-0.6770231081836
2001-02-25,-0.7606266989534177,1.2345882383981914,0.2926491873176852,0.34015478985411063
2001-02-26,0.45980446985818574,-1.7233705560968777,0.05426782617615566,-1.1511302430480395
2001-02-27,-0.18955814670794252,1.4453362805431877,0.9043263027521254,0.1965056877721454
2001-02-28,0.5203046944154448,1.4627928084143935,-0.44211762780739877,-0.7837714316828194
2001-03-01,0.33394068495942003,-1.095851179293909,0.9136819416632277,-0.6909927522124737
2001-03-02,-0.8494676153049324,-2.176176101583602,0.7897506250271975,-1.255854782385211
2001-03-03,0.4320793434982139,-1.002083054351802,0.7823899794031783,-2.0421435796142395
2001-03-04,0.2820849111392514,2.7977479963036123,-0.10413866217797452,0.8533260734633835
2001-03-05,1.7320469930201383,-0.5160276975910407,1.513440729728565,-1.07765104768855
2001-03-06,1.2481552863484575,1.9234351623453434,-0.7401679766873676,-0.08069081468664445
2001-03-07,-1.6986739806626685,0.09714150933185625,0.135884018693165,-0.8721589134073455
2001-03-08,-1.5135858744058788,-0.8803522917243352,-0.27647730274649346,-1.361070049265999
2001-03-09,-2.125191844322372,-0.7069638121179826,0.3663618658631319,-0.3303330140180311
2001-03-10,-1.006874150236456,-0.37801583787034054,-2.004324443083613,-0.019783860237066735
2001-03-11,-2.911026033426928,0.5191650789497052,-0.24441118814353974,1.7461105720853107
2001-03-12,-1.2160866414755258,2.0455319501141593,0.5442093842727316,-1.0169985348512103
2001-03-13,-0.5956097944954654,-0.9735454389944688,1.9665880015635224,-0.4652445722830948
2001-03-14,0.03404666908695867,-0.8136795889096026,0.4855667290170954,-0.17939228142665567
2001-03-15,-1.2021310221975492,1.3045855214171322,1.5626056381994198,-0.07206724128105473
2001-03-16,0.29931319292537334,-0.18386767874036353,-0.44570486984965274,1.3364909420850843
2001-03-17,0.7424336999300918,-0.23822139167386222,0.6805688535249246,-0.3562037821889295
2001-03-18,-1.2856102948595534,0.47661338575288537,2.0948165433369565,0.5079550666841418
2001-03-19,-1.0867364541951492,1.7548348481855527,1.3916007862682347,0.3062226728148813
2001-03-20,1.2514058271585067,0.8095422082017786,-0.27916981740544533,0.621569486569634
2001-03-21,-0.7208857745623577,-1.4352718956164678,-0.5518799169073014,-0.303538262500504
2001-03-22,-0.5501484674603303,-0.9094574310763164,-0.7052177509833858,0.1825998872598395
2001-03-23,-0.6867274852921362,1.0158320897114288,-0.32149957100565574,0.2423729466682015
2001-03-24,1.6319479042675233,-0.22901751415504162,0.6810911028286263,0.4896647782231239
2001-03-25,-1.7878735439707065,0.34755586037880604,-0.4830613229316429,1.4430911898514098
2001-03-26,0.24750285238001538,-0.3592539423456147,-0.4395347124168071,0.07519136148782735
2001-03-27,1.5166614436416297,-0.2815156506843433,1.3779270467206162,0.5170065493716034
2001-03-28,0.35109740509149673,0.522058963016516,-0.8859998481398088,1.609120749565688
2001-03-29,-1.046639724796291,-0.8892618623424481,-1.7481822296513692,1.0487226863742858
2001-03-30,0.05369084090576947,0.052643823861398195,0.36861280674579705,1.0748985403667888
2001-03-31,-0.5239714357121115,1.5939656081127915,-0.6132085458988581,1.7243741503682808
2001-04-01,0.784035802182553,1.3295308697497579,-0.930528176379625,0.31564890936878603
2001-04-02,-1.3921268689410384,1.586574046861875,2.61340767860806,0.18585496753352768
2001-04-03,-1.6409660494426523,-0.7254348236491226,-0.23678504195958122,-0.5222407319660909
2001-04-04,-1.169340935352737,-0.19892132001982196,-0.08322257397306089,-0.11277890367529327
2001-04-05,-0.5149088578236343,-0.5193545609980291,-0.6367848061874714,0.9734605533944736
2001-04-06,-1.6541129463716573,-1.0836738346012158,-0.37176453007709354,0.9369847300344198
2001-04-07,-1.7431172777971777,0.9140940083849864,-0.6208198925691066,1.1731462669411206
2001-04-08,-1.4467585389862667,0.690706906926147,0.2957631058690885,-0.5855187817479771
2001-04-09,-1.8487359564831287,0.5845506507723818,-1.1935109830100228,-1.4846781228102461
2001-04-10,0.3771423329921491,0.9862811521501257,-0.43288061292296853,-2.248658754113194
2001-04-11,0.6126261558785296,0.5831680241895447,1.3941796678030374,-0.392865887046133
2001-04-12,2.3130691207360363,-0.8166711192485141,-0.18618916210394965,0.7455834351217889
2001-04-13,-0.3556071070265674,0.506056007209368,0.21341289825214993,-0.5670153758612618
2001-04-14,0.8171894469920761,-0.5633981956474422,0.040191089372781943,1.6296991193754775
2001-04-15,0.49787191765487376,-0.6654616767923452,-0.21046639677353865,1.039281685158676
2001-04-16,-0.21304627224112693,-1.1613033608600414,-0.2958357180298534,-0.5899600944242323
2001-04-17,-1.980043950274185,-0.47957760562115975,0.04842998493775394,0.05986929181894212
2001-04-18,-0.8873626301997485,-0.3203864051035021,0.008520028425993914,1.9423236102817985
2001-04-19,-1.5253433917154409,2.2978196518930223,-0.7551443170923829,-1.4408888248378302
2001-04-20,0.21327584141526368,0.6545924708568976,-0.3682728731935128,-0.1936323210601975
2001-04-21,0.09726152656753662,-0.07461969933228445,0.08537030373708358,1.234416547409601
2001-04-22,1.6924191803432636,1.0581387105443898,2.2202719267190414,-1.5554532633814906
2001-04-23,0.4151143839123765,-0.5257369899851447,-0.6084843516320312,0.6239964993456595
2001-04-24,-1.1787574193801222,-0.42344398232823255,-0.4561897198226768,-0.575902628901524
2001-04-25,1.6464720455582975,0.8261310583587448,0.7714100768582257,-0.7089496781921186
2001-04-26,-1.2470311014518527,-1.4289042525829247,-0.30216664957982703,0.5092137548321446
2001-04-27,-0.5476854869256974,-1.4123544306363989,-0.6783211858246834,1.2344137295531448
2001-04-28,-1.316036420185018,-0.8974347443775733,1.3140423472645493,-1.2667434996343727
2001-04-29,-0.7517626525619486,-2.2402467286919734,-0.33036452030339186,-0.6331841792382228
2001-04-30,-1.1434302745341713,-1.3143221574548367,-0.9343172326948248,0.9145803682239991
2001-05-01,-0.629460121857404,0.4434735114932691,-0.15399656622225863,0.01841924459248431
2001-05-02,1.4796230633560934,1.7486778493684338,-1.669738555051439,0.3779153676820305
2001-05-03,-0.9621666209283576,0.3514675692867521,0.39696290765837966,2.772167355008136
2001-05-04,-0.5114242714849581,0.1524267915771965,0.3591228866542324,-0.29914217484900224
2001-05-05,0.11901846262008485,0.4831270435748153,0.28550729684635495,-0.7715739793439379
2001-05-06,0.06266941137641861,1.0440158827543018,1.8946506527045146,0.5097555680934228
2001-05-07,0.3437700550922305,0.7093048110845093,-1.2408441808336956,0.5147796257871248
2001-05-08,-0.41405266819825437,-0.9619845585930232,0.4056953149389072,0.00041565125057829846
2001-05-09,-1.058811458464144,-0.05348314154350188,-0.06745487691086348,-0.07436508289160314
2001-05-10,-1.3867457023806398,0.1749778217445178,1.7312317649553524,-0.1430797987689591
2001-05-11,1.118412390600713,-2.1041303936051725,0.3198970966810819,1.2336333604516505
2001-05-12,-0.408542987167054,0.18857540614312113,-1.0883294325880764,0.42375881814963584
2001-05-13,0.1344697970547886,-0.7474230026726045,0.3333073929458253,-0.6054764161758504
2001-05-14,0.5009806220620885,-0.702991272781461,-1.4041802510019556,-0.07436129931631429
2001-05-15,0.8150414402598646,0.6423967364333949,-0.7997975449131359,-0.8027215333787742
2001-05-16,0.49994852585701344,0.33757117310973056,-0.4849260333893124,1.0196147090899361
2001-05-17,0.1885269641417484,1.431501512068321,0.6692356142447792,-1.4693006433937508
2001-05-18,0.8391750854227773,0.9315201064655588,0.6492214152984369,1.6375674030387377
2001-05-19,-0.27655737932113705,-0.6525350002368802,0.30541075109985577,-1.3686924703284926
2001-05-20,-0.4695619567012609,0.7462718447022676,0.5858568136707921,-1.829664933646238
2001-05-21,-0.09392192679096258,0.4852236717312669,-1.6532005350495962,-1.975819757410048
2001-05-22,0.8638069720827153,-0.8366673756801016,-0.47223056136246844,1.2891239277642366
2001-05-23,0.20499316211337806,-0.6418209586073215,-1.7948687769134468,-0.42665254701932875
2001-05-24,0.9819737430688513,1.3554601275338292,1.2065760522434084,0.7407053303627866
2001-05-25,-0.0007349786011958272,1.3205210254180413,0.12898348447296043,-0.5994335705095669
2001-05-26,2.454045665702725,0.8365154999942455,0.0675381659809211,0.08393022217793261
2001-05-27,-0.2485255202106156,-0.22449925303899237,0.9619632977924745,-0.194615284681564
2001-05-28,0.06458345038104828,-0.6403619036063353,0.21457550299449918,0.23788429545137169
2001-05-29,-1.1938822410682546,1.626175312850344,0.3552528462724256,-0.5670385365150067
2001-05-30,0.564589882056231,-0.11537962898934379,-0.376480622195595,-1.623710257713037
2001-05-31,-0.572202857786872,-2.0695894704516524,-0.39757329045187784,1.713663248446265
2001-06-01,0.7954772538532765,0.12711489198900527,-0.6773681338549258,-0.5405853574874062
2001-06-02,2.0479043373549506,0.648339340900931,0.7705997818102579,0.35793179368740335
2001-06-03,-1.596350263734835,0.6453702752508292,0.6972620195650435,-0.31926440481092183
2001-06-04,-0.5908703019639765,1.264398686938557,-1.7402788999458372,-0.8011902960773621
2001-06-05,1.495439942073121,2.0426329784245882,0.9328206795167865,-0.35863447728674025
2001-06-06,-0.9687149611480131,-1.0995507143707377,0.10933194442325028,-0.990824070568083
2001-06-07,1.6955075697165196,-0.4240235570092369,0.3932737973144192,1.1616658300863176
2001-06-08,0.5999766595611014,-0.36262036741561177,0.919496235637359,-2.294592544516857
2001-06-09,0.45677519722847354,-0.970001574422149,-0.1929050351470764,0.2585499459010193
2001-06-10,1.2881561770062657,-0.12439444581617469,-0.29630190957849306,1.1708870237059175
2001-06-11,1.6008511681611377,-1.760823163396771,-1.1420760354212558,-0.04826393590560472
2001-06-12,-0.36151268668346476,1.2484094580695426,-0.9142472281722271,2.218859813363525
2001-06-13,-1.1700605058939977,0.7370294779092155,-0.12027235158435882,0.5030166860656923
2001-06-14,0.47042053535239714,0.6872513083726508,0.10316489949702756,0.3717216432428455
2001-06-15,1.197935763855462,-0.1896298510601596,1.045624116989392,-0.019272376806463522
2001-06-16,-0.07442578848467872,0.8950462406914586,2.0450038865520566,1.185117647054242
2001-06-17,1.8871985668612314,-0.811321433206495,0.16697534125677252,0.875021374111879
2001-06-18,1.108597505047827,-1.3532780906064326,-0.6367415093151327,-0.8450460076600085
2001-06-19,-0.7381960187128913,0.2891889649925828,0.14696040542024327,1.5992097050005627
2001-06-20,-1.393785003684416,-1.6230699729747247,2.5019060549987047,1.6982036218344547
2001-06-21,0.7229661825161733,0.07269374094779088,0.8171152651102704,-0.35078267362764826
2001-06-22,0.20865335866799947,0.8683941900846193,-0.0729450411623346,-0.6597007553735357
2001-06-23,0.39467476862845596,-0.03687327660030814,0.4698860469906775,1.1061564738196739
2001-06-24,0.25364492530112237,-0.15320316703034864,0.052330705655311685,0.41844129997443374
2001-06-25,-0.18466074498833165,-0.2527941708678311,0.07101934510316665,-0.42433521321734696
2001-06-26,0.6237922011436766,0.033922955091439756,-1.1821524944916988,-0.7738596021012628
2001-06-27,-0.47136836648594577,1.3981997599194858,-0.5131748194389096,1.3624544853256395
2001-06-28,0.742714021515786,-0.6105626790421465,1.3414265698712144,-0.4899879415298235
2001-06-29,-0.04029937873583908,1.2189203001757583,0.9604477793196611,0.8860030476516233
2001-06-30,-0.14786144702889897,0.39455853051026224,-0.4992464923512777,-1.0176487359545516
2001-07-01,-1.2290689605960319,-0.06668157264052031,0.6647062849677376,-0.2689761718856356
2001-07-02,-2.1575357250032012,-0.799233933817643,0.5195015360894335,-0.2818013762234616
2001-07-03,-0.43500998146035297,0.30380378862642693,0.24863580445741282,1.8707481059031903
2001-07-04,0.17681326934906869,-0.1206207589248612,0.07023003156245843,-0.024307714951147343
2001-07-05,0.416446161596446,0.6022637365962535,1.8322165093924938,-0.6310902680971194
2001-07-06,0.3874874437096936,0.39155305088340187,-0.22459054442761808,-0.2522507348336666
2001-07-07,1.894537047674065,-1.0005631151798704,-2.097446846978349,-0.12327331509052619
2001-07-08,0.016660672874927635,-1.519983825577358,-0.04291521501070269,-0.3400919394975122
2001-07-09,2.0335319623939703,0.2573408773914307,-0.9988864164666398,0.42305995710147803
2001-07-10,0.03174550996659306,0.8773903312937049,1.0621305643135541,-1.5518177237223625
2001-07-11,0.8956000739714916,1.0276913532920642,0.4969391174816393,-0.998521967387748
2001-07-12,0.7898183533011186,0.6329533569832488,1.0003593645126614,1.0202799288216278
2001-07-13,-1.4463157677166305,1.3909253843931872,0.36088900507469274,0.31573488411815537
2001-07-14,-2.430904931889329,-0.25712255308410603,0.6669609467132301,0.2472980329180583
2001-07-15,-1.0930804015230429,0.03032754062739172,0.4884773141867028,-0.72324375409491
2001-07-16,0.8006407120705311,-0.41294382741387176,0.8052223663955499,1.3125237858742138
2001-07-17,1.1163428062912475,0.8013229718991595,-1.075923631282467,0.13473157177151737
2001-07-18,-0.5093046833620243,1.065581093255259,-0.8691980183494149,-1.7797158461999776
2001-07-19,0.7149739609766194,-0.08093766196356192,-0.7116198442898142,0.5853174142999095
2001-07-20,-1.527328438430863,-0.2148078419367734,-0.5282058061186341,0.7578233795374423
2001-07-21,-0.6981401939830011,0.8432586472642604,1.7506967975756296,1.4210498557756783
2001-07-22,0.45674529737987524,-1.5274946837330623,-0.08401183214764656,1.934177133916577
2001-07-23,-1.0508568811293688,-0.8923316357576474,-0.30184671060996077,0.5671116266842703
2001-07-24,-1.1925285823216014,-0.48031868886083673,0.18099111436056195,-0.3910052176253232
2001-07-25,1.6640706293817442,0.641391905641873,0.47299078623991714,1.702479855956605
2001-07-26,0.2478387391758375,0.12488647254662631,1.5339316089943538,-0.29030048971725214
2001-07-27,-0.3486908635210216,0.7286063609982761,-1.5823563564451157,-0.19479342361129623
2001-07-28,-1.1800373647150895,-0.7687254204520376,-0.9510738854249646,-0.5530811852635047
2001-07-29,1.8007456007523202,-2.4691313933795533,-0.8609213373117693,2.0665504933176795
2001-07-30,0.7471867555422679,-1.6584932078859629,-0.5166290372814067,0.2830596242434885
2001-07-31,1.75233230871316,0.9013913660481634,0.14713389197275847,1.308390926901949
2001-08-01,0.8798678634243673,-0.025166898755896956,-0.9222986207000853,0.9034446247886717
2001-08-02,-2.0083500424722853,-1.8439059918391807,0.2820906180512692,0.4097658123684551
2001-08-03,0.9422635622378616,0.3006670752401536,0.7392520787869244,-1.1979602185877496
2001-08-04,1.3107713963206264,-0.6088714329640068,0.1262528229457639,-1.0964851921176353
2001-08-05,1.418667006211562,1.0848654667535942,0.04240319825146472,0.35113579200071743
2001-08-06,-0.803582166548156,-1.2045692048275896,-0.418861169292966,-0.8965175322004801
2001-08-07,1.4586934219904641,-0.3050946743350676,1.4745763688317175,0.8353920143577235
2001-08-08,0.6127976006115661,0.5636356693666353,0.30008713863909686,0.32888885353023406
2001-08-09,0.43577469569375604,1.010750442777561,0.6960899378504358,0.4665637035056176
2001-08-10,-0.2463286827532082,0.024314957092611028,-1.0126130080683988,0.7258640719854138
2001-08-11,1.9776921673085273,0.9213779116804627,-1.0455044818662529,0.5698047544291327
2001-08-12,-1.0901978855980552,-1.3080015723700649,2.0541314153513026,-1.8744803713640161
2001-08-13,0.06169644240501875,-0.7638027329724674,0.1912602233731248,1.7043213321170458
2001-08-14,0.19656639486396507,-0.6203625483546799,1.1669937309456626,0.41091115688106267
2001-08-15,-0.1258020117359656,-0.5840555387535031,0.944579171007617,0.7310937854944768
2001-08-16,-1.2669256246791258,0.24366670515698144,-1.4749895938944133,-0.11983076173580466
2001-08-17,-0.5767642715086048,-0.9225465878468297,-0.8848787325027829,0.32710066114671826
2001-08-18,1.0485434518394343,-0.34489811295361106,-0.7499541562068036,-0.4579579787414324
2001-08-19,-0.39161582909335696,-1.1101203659344019,-0.29006382588382784,-1.5896938120981008
2001-08-20,-0.3871650643493581,1.7115536338765664,0.7962082778913099,0.4755160721054205
2001-08-21,0.5886819459587739,0.768143425020875,-1.31183800511663,2.125412335975601
2001-08-22,-0.6729572020762116,0.48591844668225004,1.0427932323611298,-1.2494136255317227
2001-08-23,1.3175517536964316,-0.7774651149265955,1.575477074469798,1.5520460459228576
2001-08-24,-0.2136691779496588,-0.20056390414130248,1.0271092445078311,-0.4551230440292093
2001-08-25,-1.4934223120123005,0.5498519967960201,-0.9737902226293967,-0.28764066274719186
2001-08-26,-1.7030193078003069,-0.9234927300674936,0.6329510694523418,0.9569276561632395
2001-08-27,-0.7375899611348083,-0.0829706171713604,-0.1625189713930027,1.4221012957622492
2001-08-28,0.5668774522828292,-1.1454342010366128,0.31458851893314227,0.7101275402472251
2001-08-29,0.034297195192932096,0.18844153392123744,1.0885792506274399,0.5985176374264266
2001-08-30,1.863023671073932,0.6279247250762506,-1.650471427406635,-0.6409722041214858
2001-08-31,0.4427215690495645,-1.5028236392942123,1.1549218894436253,0.28501505861681714
2001-09-01,0.5385113034194285,0.7009332705602902,-0.27826696835844716,2.3291428550028885
2001-09-02,0.14141105032161655,1.1868010092883012,-1.217357011057633,0.011109029718855357
2001-09-03,0.4693922862810382,0.9112842169329431,-0.181239100310427,-0.8131824672512553
2001-09-04,1.1290516492826144,-1.2706489903942297,-1.5270026284581084,0.008156012681613924
2001-09-05,-0.20333019718608522,-0.6462038083580707,-0.7351382118971298,-1.251494105160354
2001-09-06,1.6185256878730698,-0.993739223317714,0.4050861973009193,-1.0398915928950287
2001-09-07,0.7250957035714187,-0.5625310395981455,0.31704967344655244,-0.015185817612582194
2001-09-08,-3.190971189673439,1.9113945645534083,-1.430329164534648,0.21428924821038473
2001-09-09,-0.5491994159503499,-0.5608513497410149,0.29675907788744665,1.2329202448803842
2001-09-10,-1.906995009291471,0.27130072878645156,0.970435380569932,0.17258409568205627
2001-09-11,0.4424431437189987,0.31603620632277307,0.2115103843890856,-0.897130242905572
2001-09-12,0.0472048990412067,0.49531980650604696,0.6949277941965389,-0.06165345702312676
2001-09-13,0.9433076135012131,-0.29833918672819604,1.5633823161539342,-1.739780581684456
2001-09-14,1.224124169264395,-0.24481910228193576,0.11033482495460806,0.08922597769234633
2001-09-15,1.1790230566481494,0.23743766236885064,0.5313185665409035,-1.6833501399852766
2001-09-16,-0.9517473041633305,2.4020954060267585,1.3683795335488314,1.2239373379714669
2001-09-17,0.6782857725081779,-0.9347321350178954,0.9755834824932976,-0.008405529603419934
2001-09-18,-1.0093719585984369,-0.8779167873822837,-0.5283231691269428,0.16743669656661744
2001-09-19,0.7992186530085446,0.8567373961578302,0.03212530397328641,-0.49136026653931786
